SampleID,Rocktype,Source,Publication1,Publication2,Project,Dlat,Dlong,Sample_type,Core,Depth_m_from,Depth_m_to,Description_Other_notes,,SiO2_pct,TiO2_pct,Al2O3_pct,Fe2O3T_pct,MgO_pct,MnO_pct,CaO_pct,Na2O_pct,K2O_pct,P2O5_pct,SO3_pct,LOI_pct,Cl_pct,Total_calc,Total_LOI,Total_LOI_SO3,aSiO2_pct,aTiO2_pct,aAl2O3_pct,aFe2O3T_pct,aMgO_pct,aMnO_pct,aCaO_pct,aNa2O_pct,aK2O_pct,aP2O5_pct,aTotal,FeOT_pct,Mg,Na20_K2O,K2O_Na2O,ASI,Eu_Eu,Au_ppb,Pt_ppb,Pd_ppb,Re_ppm,Ag_ppm,F_ppm,Bi_ppm,Sn_ppm,Mo_ppm,Be_ppm,Cs_ppm,Ba_ppm,Rb_ppm,Sr_ppm,Pb_ppm,Th_ppm,U_ppm,Nb_ppm,Ta_ppm,Zr_ppm,Hf_ppm,Y_ppm,Ga_ppm,La_ppm,Ce_ppm,Pr_ppm,Nd_ppm,Sm_ppm,Eu_ppm,Gd_ppm,Tb_ppm,Dy_ppm,Ho_ppm,Er_ppm,Tm_ppm,Yb_ppm,Lu_ppm,Sc_ppm,Ni_ppm,V_ppm,Cd_ppm,Cr_ppm,Cu_ppm,Zn_ppm,Sb_ppm,As_ppm,Ge_ppm,Ti_ppm
CD201-3,Dolerite,External,Naru Said,,Kalgoorlie-Kambalda Strat,-31.34769,121.749651,core,CD201,69.51,,,,52.869,0.768,15.467,7.982,5.242,0.146,8.629,2.887,0.045,0.087,0.048,5.726,,94.122,99.85,99.9,56.17,0.82,16.43,8.48,5.57,0.16,9.17,3.07,0.05,0.09,100,7.18,56.56,2.932,0.015587,0.755192,0.859263,,,,,,561,0.74,0.3,0.5,,0.17,16.8,0.6,177.1,1.11,0.53,0.21,2.9,0.23,65.8,1.95,19.9,17.5,7.13,12.36,1.69,7.96,2.48,0.798,3.25,0.57,3.64,0.77,2.15,,2.08,0.32,33,63,230,,286,70,57,3.7,2.9,1.4,4604.16
SE13-22D,Dolerite,External,Naru Said,,Kalgoorlie-Kambalda Strat,-30.814482,121.516867,core,SE13,725.53,,,,52.144,0.49,9.848,11.03,13.637,0.185,7.318,0.929,0.621,0.051,0.142,3.368,,96.253,99.62,99.76,54.17,0.51,10.23,11.46,14.17,0.19,7.6,0.97,0.65,0.05,100,9.92,71.04,1.55,0.668461,0.635329,0.639346,,,,,,337,0.88,0.5,0.7,0.7,0.28,99.7,2.1,102.1,3.76,2.51,0.8,3.7,0.23,69.8,1.95,12.1,16.3,11.46,18.57,2.17,9.03,2.16,0.481,2.43,0.39,2.53,0.56,1.51,,1.51,0.25,38,92,231,,235,7,110,2.6,0.8,1.5,2937.55
229921,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.2978,121.7557,core,LD 7006,614.57,614.72,Massive aphyric basalt,,47.79,0.46,10.73,11.82,14.6,0.18,9.09,1.62,1.48,0.042,0.06,1.81,0.003,97.812,99.62,99.68,48.86,0.47,10.97,12.08,14.93,0.18,9.29,1.66,1.51,0.04,100,10.64,71.02,3.1,0.91358,0.516171,0.928717,,10,7,,,,0.28,0.4,0.8,0.2,9.01,107,68.6,164,1,0.2,0.07,0.76,0.07,29.5,0.7,12.5,11.7,0.98,3.24,0.5,2.48,1,0.37,1.48,0.27,1.93,0.46,1.53,0.19,1.34,0.16,34,442,205,,1580,4,65,0.8,1.2,1.85,2757.7
235413,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.92585,121.18148,core,Outcrop: Sapkota/De Paoli,,,"Basalt, N of Coolgardie, KALGOORLIE",,48.11,0.46,11.97,11.32,14,0.19,10.18,1.5,0.067,0.039,0.02,1.88,0.003,97.836,99.72,99.74,49.17,0.47,12.23,11.57,14.31,0.19,10.41,1.53,0.07,0.04,100,10.19,71.04,1.567,0.044667,0.568864,0.861094,2,10,10,,,,,0.4,,0.8,0.08,23.5,0.6,95,,0.21,0.07,0.93,0.06,28.5,0.89,12.4,11.7,1.27,3.4,0.54,2.91,0.94,0.36,1.7,0.31,2.05,0.46,1.4,0.23,1.33,0.22,34.8,426,206,0.2,1250,14,75,0.4,6,1.35,2757.7
235414,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.92588,121.1814,core,Outcrop: Sapkota/De Paoli,,,"Basalt, N of Coolgardie, KALGOORLIE",,47.75,0.46,11.93,11.4,14.3,0.19,10.37,1.28,0.075,0.036,0.02,2.05,0.003,97.791,99.84,99.86,48.83,0.47,12.2,11.66,14.62,0.19,10.6,1.31,0.08,0.04,100,10.26,71.33,1.355,0.058594,0.567177,0.988893,2,9,9,,,,,0.4,,0.6,0.24,21.5,1.75,75,,0.19,0.07,0.97,0.06,30.5,0.88,13.7,12.1,1.8,3.84,0.64,3.21,1.15,0.45,1.68,0.31,2.2,0.5,1.38,0.23,1.45,0.21,35.5,446,209,,1310,18,75,0.5,3.8,1.4,2757.7
235416,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.92718,121.17918,core,Outcrop: Sapkota/De Paoli,,,"Basalt, N of Coolgardie, KALGOORLIE",,46.83,0.4,11.48,10.69,16.3,0.18,9.39,1.49,0.029,0.027,0.02,2.73,,96.816,99.55,99.57,48.37,0.41,11.86,11.04,16.84,0.19,9.7,1.54,0.03,0.03,100,9.62,75.16,1.519,0.019463,0.587256,0.934888,,8,6,,0.3,,,0.2,,0.4,0.09,16.5,0.4,99.6,2,0.11,0.04,0.44,0.02,20,0.59,9.46,10.5,1.17,1.86,0.42,2.17,0.74,0.3,1.28,0.26,1.72,0.37,1.1,0.15,0.99,0.15,31.6,566,182,,1760,40,65,,0.8,1.3,2398
235417,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.92757,121.17852,core,Outcrop: Sapkota/De Paoli,,,"Basalt, N of Coolgardie, KALGOORLIE",,46.09,0.39,11.15,10.94,17.1,0.18,9.87,1.2,0.028,0.027,0.02,2.63,0.002,96.975,99.61,99.63,47.53,0.4,11.5,11.28,17.63,0.19,10.18,1.24,0.03,0.03,100,9.84,75.62,1.228,0.023333,0.5591,1.152602,2,8,6,,,,,,,,,12.5,0.2,100,,0.08,0.04,0.56,0.02,24,0.67,8.82,11.2,0.61,1.78,0.29,1.5,0.6,0.31,1.1,0.21,1.65,0.34,1.13,0.15,0.94,0.14,30.8,670,183,,1930,18,70,,0.2,1.3,2338.05
240869,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.06746,121.42818,core,GTC-8100.1,102.95,103.33,High Mg metabaslt; fine grained acicular to stubby tremolite and actinolite rich finely fealted matrix. Stubby to prismatic grains are retrogressed pyroxene and now present as actinolite. Massive apperance. Nice homogenous sample. This sample contins more,,45.47,0.42,11.06,12.13,16.2,0.21,10.33,0.76,0.058,0.033,0.08,2.9,0.005,96.671,99.57,99.65,47.04,0.43,11.44,12.55,16.76,0.22,10.69,0.79,0.06,0.03,100,10.91,72.6,0.818,0.076316,0.550592,1.218717,1,10,10,,,,0.06,0.4,,,0.43,15.5,0.5,75,,0.14,0.04,0.84,0.01,22.5,0.7,9.46,10.4,1.1,2.74,0.45,2.12,0.78,0.39,1.22,0.25,1.74,0.39,1.08,0.18,1.14,0.16,31.2,642,185,1800,,34,95,0.2,,1.3,2517.9
240871,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.06746,121.42818,core,GTC-8100.1,147.73,148.21,High Mg metabaslt; fine grained acicular to stubby tremolite and actinolite rich finely fealted matrix. Stubby to prismatic grains are retrogressed pyroxene and now present as actinolite. Massive apperance. Nice homogenous sample. This sample contins more,,46.76,0.46,12.25,11.86,14.5,0.21,11.25,1.33,0.086,0.04,0.05,1.21,,98.746,99.96,100.01,47.35,0.47,12.41,12.01,14.68,0.21,11.39,1.35,0.09,0.04,100,10.67,70.81,1.416,0.064662,0.538994,1.175577,1,10,10,,,,0.04,0.4,0.6,,0.35,32.5,0.7,34.1,,0.17,0.05,1.09,0.02,26.5,0.81,10.4,11.4,1.44,3.36,0.54,2.56,0.91,0.44,1.43,0.27,1.89,0.44,1.35,0.18,1.29,0.19,34.6,430,192,1360,,18,80,0.2,,1.35,2757.7
240872,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.06746,121.42818,core,GTC-8100.1,151.69,152.49,High Mg metabaslt; fine grained acicular to stubby tremolite and actinolite rich finely fealted matrix. Stubby to prismatic grains are retrogressed pyroxene and now present as actinolite. Massive apperance. Nice homogenous sample. This sample contins more,,47.89,0.44,12.01,11.38,13.9,0.22,11.51,1.43,0.067,0.038,0.05,0.88,,98.885,99.77,99.82,48.43,0.44,12.15,11.51,14.06,0.22,11.64,1.45,0.07,0.04,100,10.24,70.79,1.497,0.046853,0.514479,1.060459,,10,9,,,,0.06,0.4,0.2,,0.25,29.5,0.5,56.6,,0.19,0.06,1.41,0.04,25.5,0.78,10.4,11.2,1.46,3.42,0.57,2.73,0.99,0.41,1.41,0.27,1.83,0.44,1.21,0.2,1.19,0.19,31.5,398,190,1280,,28,70,0.2,,1.4,2637.8
240873,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.06746,121.42818,core,GTC-8100.1,173.16,173.7,High Mg metabaslt; fine grained acicular to stubby tremolite and actinolite rich finely fealted matrix. Stubby to prismatic grains are retrogressed pyroxene and now present as actinolite. Massive apperance. Nice homogenous sample. This sample contins more,,47.64,0.43,11.84,11.58,13.9,0.22,11.61,1.36,0.06,0.033,0.1,1.1,0.001,98.673,99.77,99.87,48.28,0.44,12,11.74,14.09,0.22,11.77,1.38,0.06,0.03,100,10.42,70.42,1.42,0.044118,0.505918,1.132743,,9,10,,,,0.04,0.4,0.4,,2.42,22.5,1.05,49.7,,0.2,0.05,0.94,0.09,25,0.71,10.4,11,1.55,3.42,0.5,2.54,0.94,0.44,1.49,0.25,1.84,0.41,1.26,0.19,1.21,0.2,32.5,416,181,1250,,32,80,,,1.55,2577.85
240874,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.06746,121.42818,core,GTC-8100.1,181.08,181.75,High Mg metabaslt; fine grained acicular to stubby tremolite and actinolite rich finely fealted matrix. Stubby to prismatic grains are retrogressed pyroxene and now present as actinolite. Massive apperance. Nice homogenous sample. This sample contins more,,47.64,0.44,12.19,11.39,14.2,0.21,10.91,1.59,0.045,0.04,0.03,1.28,0.001,98.655,99.94,99.97,48.29,0.45,12.36,11.55,14.39,0.21,11.06,1.61,0.05,0.04,100,10.25,71.21,1.635,0.028302,0.541948,0.942335,,10,10,,,,0.04,0.4,0.4,0.4,0.53,16.5,1,54.6,,0.17,0.08,1.03,0.03,25,0.79,11.3,11.5,1.72,4.4,0.66,3.29,1.19,0.42,1.56,0.29,1.94,0.47,1.31,0.19,1.28,0.19,32.8,418,188,1240,,38,80,0.1,,1.25,2637.8
230195,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.122265,121.799421,core,AZRCD0012,346.67,346.78,Weakly Plagioclase-phyric basalt. Minor veins,,56.56,1.54,14.54,11.7,2.34,0.15,5.5,5.53,0.872,0.157,1.55,0.71,0.014,98.889,99.6,101.15,57.2,1.56,14.7,11.83,2.37,0.15,5.56,5.59,0.88,0.16,100,10.53,28.39,6.402,0.157685,0.725657,0.990661,3,,,0.06,,,0.14,1.4,6,2.4,4.04,261,41.6,210,9,0.95,0.33,5.72,0.4,115,3.24,27.2,16.8,8.65,18.9,2.77,12.2,3.4,1.22,4.16,0.7,4.8,1.06,3.24,0.47,3.12,0.45,22.4,4,84.8,,7,58,115,0.3,1.2,1.2,9232.3
230196,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.122265,121.799421,core,AZRCD0012,405.13,405.24,"Pillow basalt, locally weakly plagioclase-phyric. Minor disseminated sulphides. Minor veins",,55.97,1.57,14.58,12.32,1.68,0.11,6.44,4.54,1.3,0.158,1.28,0.88,0.004,98.668,99.55,100.83,56.73,1.59,14.78,12.49,1.7,0.11,6.53,4.6,1.32,0.16,100,11.09,21.27,5.84,0.286344,0.708451,0.987243,6,,,,,,0.26,1.2,16.2,2,4.94,526,61.4,395,12,0.91,0.28,5.96,0.4,116,3.28,26.4,18.3,9,19,2.85,12.6,3.49,1.28,4.5,0.75,4.9,1.05,3.11,0.47,3.1,0.46,23.2,4,93.4,0.1,14,80,100,0.2,1.2,1.1,9412.15
230197,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.122265,121.799421,core,AZRCD0012,416.76,416.9,"Pillow basalt, locally weakly plagioclase-phyric. Minor disseminated sulphides. Minor veins",,56.24,1.47,13.77,12.7,2.28,0.16,6.08,5.71,0.476,0.159,1.66,0.51,0.006,99.045,99.56,101.22,56.78,1.48,13.9,12.82,2.3,0.16,6.14,5.77,0.48,0.16,100,11.43,26.24,6.186,0.083363,0.657008,0.976148,9,,,,,,0.22,1.4,3,1.8,0.85,598,12,292,13,0.92,0.31,5.33,0.38,108,3.07,25.8,17.1,13.7,24.4,3.24,13.2,3.45,1.21,4.15,0.71,4.45,1.01,2.96,0.45,3.02,0.42,20.7,6,81.6,,37,40,115,0.3,1.4,0.95,8812.65
230198,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-31.122265,121.799421,core,AZRCD0012,420.02,420.13,"Pillow basalt, locally weakly plagioclase-phyric. Minor veins",,55.85,1.59,14.86,12.09,2.3,0.18,5.58,5.76,0.874,0.158,0.51,0.42,0.015,99.242,99.66,100.17,56.28,1.6,14.97,12.18,2.32,0.18,5.62,5.8,0.88,0.16,100,10.88,27.38,6.634,0.151736,0.722659,0.941883,3,,,0.02,,,0.18,1.2,5.8,2.4,3.32,251,32.3,246,13,1.01,0.3,6.17,0.46,116,3.3,27.5,16.4,10.3,20.3,2.89,12.4,3.55,1.2,4.26,0.8,4.85,1.03,3.12,0.48,3.07,0.45,23.7,4,90,0.1,7,14,120,0.3,1,1.05,9532.05
224648,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.744531,121.469147,core,KPDD-008,127.5,127.68,Variolitic basalt,,43.62,0.79,16.86,12.57,7.97,0.32,8.7,1.38,0.07,0.083,0.2,7.66,0.003,92.363,100.02,100.22,47.23,0.86,18.25,13.61,8.63,0.35,9.42,1.49,0.08,0.09,100,11.31,55.7,1.45,0.050725,0.928521,0.977239,,11,10,,,,0.02,0.8,,,0.08,55,2.35,76.2,1,0.75,0.27,2.55,0.31,63,1.94,21.2,15.8,4.29,10.1,1.67,6.73,2.67,0.94,3.23,0.5,3.87,0.78,2.45,0.39,2.46,0.3,40.2,230,262,0.2,691,30,190,0.6,2.8,1.25,4736.05
230580,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.556071,121.08805,core,BDDD0006,197.4,197.61,Foliated variolitic basalt; minor carbonate veins.,,45.74,0.6,13.52,10.84,7.72,0.12,8.23,2.52,0.307,0.071,0.83,9.71,0.002,89.668,99.38,100.21,51.01,0.67,15.08,12.09,8.61,0.13,9.18,2.81,0.34,0.08,100,9.75,58.54,2.827,0.121825,0.695632,0.809026,1,8,8,,,,0.02,0.8,,0.6,0.26,31,6.5,51.6,2,0.54,0.15,2.21,0.12,50,1.41,15.2,13.6,3.43,7.76,1.11,5.27,1.74,0.51,2.13,0.39,2.65,0.61,1.8,0.27,1.74,0.24,30.3,192,189,,572,72,60,0.6,59.8,1,3597
230582,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.556071,121.08805,core,BDDD0006,207.12,207.32,Foliated variolitic basalt; minor carbonate veins.,,44.56,0.52,15.91,9.18,8.82,0.12,7.05,3.06,0.92,0.059,0.06,9.7,,90.199,99.9,99.96,49.4,0.58,17.64,10.18,9.78,0.13,7.82,3.39,1.02,0.07,100,8.26,65.58,3.98,0.300654,0.844355,0.894452,102,7,8,,,,,0.8,0.2,0.8,0.56,256,18.4,76.8,3,0.44,0.11,1.69,0.06,42,1.17,13,13.5,2.96,6.6,0.89,4.62,1.38,0.47,1.87,0.32,2.29,0.52,1.52,0.23,1.45,0.22,26.2,116,162,,334,32,55,0.7,57.2,1,3117.4
230077,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,477.29,477.44,Foliated basalt. Calcite veins in sample,,46.12,0.52,13.9,9.36,4.12,0.14,11.17,3.53,0.35,0.052,1.3,10.38,0.005,89.262,99.64,100.94,51.67,0.58,15.57,10.49,4.62,0.16,12.51,3.95,0.39,0.06,100,8.42,46.6,3.88,0.09915,0.524786,0.959235,72,9,8,,,,,0.4,1,0.4,0.16,110,6.7,102,2,0.3,0.16,1.16,0.08,35,1.09,13,13.6,2.66,5.74,0.83,4.44,1.45,0.51,1.82,0.4,2.36,0.52,1.47,0.25,1.57,0.23,36.3,92,205,0.2,314,74,95,0.4,31.8,1,3117.4
230078,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,480.36,480.59,Basalt. Calcite veins in sample,,46.13,0.53,13.93,9.97,7.97,0.15,8.41,1.88,0.32,0.051,0.06,10.44,,89.341,99.78,99.84,51.63,0.59,15.59,11.16,8.92,0.17,9.41,2.1,0.36,0.06,100,8.97,61.32,2.2,0.170213,0.743966,0.938803,5,10,8,0.03,,,,0.6,0.4,,0.16,55,5.8,133,2,0.23,0.13,1.18,0.08,33.5,1,11.6,13.7,2.18,4.54,0.67,3.31,1.14,0.44,1.79,0.31,2.17,0.44,1.5,0.23,1.47,0.21,36.2,72,207,,276,70,55,1.2,39.2,1.45,3177.35
230079,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,482.33,482.48,Basalt. Possible calcite veins in sample,,46.36,0.59,15.31,10.57,7.57,0.15,6.71,3.23,0.135,0.058,0.1,9.04,0.001,90.683,99.72,99.82,51.12,0.65,16.88,11.66,8.35,0.17,7.4,3.56,0.15,0.06,100,9.51,58.68,3.365,0.041796,0.867184,0.911115,2,10,9,0.04,,,,0.6,1.2,0.4,0.15,40.5,2.25,124,2,0.27,0.12,1.45,0.08,39.5,1.08,14.5,14.7,2.8,5.8,0.88,4.29,1.46,0.49,1.85,0.4,2.67,0.55,1.55,0.25,1.77,0.26,39.3,76,226,0.1,291,52,70,1.2,40,1.45,3537.05
230089,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,596.32,596.5,Basalt - Variolitic? Minor veins,,48.13,0.53,14.2,9.97,5.94,0.13,7.83,4.01,0.013,0.054,0.79,8.66,,90.807,99.47,100.26,53,0.58,15.64,10.98,6.54,0.14,8.62,4.42,0.01,0.06,100,8.97,54.15,4.023,0.003242,0.681333,0.883584,1,9,8,,,,,0.8,0.4,0.4,0.07,8.5,,42.9,,0.22,0.1,1.26,0.08,35,0.99,13,14,2.13,5.2,0.74,3.86,1.19,0.42,1.77,0.35,2.2,0.51,1.45,0.23,1.54,0.23,37.1,106,209,,371,80,65,0.3,17.6,1.05,3177.35
230090,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,601.63,601.8,Basalt - Variolitic? Minor veins,,49.95,0.57,15.2,11.14,8.43,0.09,4.25,2.58,0.04,0.055,0.04,7.45,,92.305,99.76,99.8,54.11,0.62,16.47,12.07,9.13,0.1,4.6,2.8,0.04,0.06,100,10.02,60.01,2.62,0.015504,1.265427,0.795999,3,10,9,,0.2,,0.04,0.4,0.6,0.6,0.09,25.5,0.8,45,2,0.27,0.11,1.31,0.06,36,1.12,10.3,14.5,1.86,4.42,0.71,3.53,0.99,0.31,1.43,0.3,1.95,0.42,1.35,0.22,1.45,0.2,37.8,144,226,,424,66,75,0.2,47.6,1.35,3417.15
230094,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,631.13,631.34,Basalt - Variolitic? Minor veins,,49.41,0.6,16.26,9.87,6.09,0.13,6.46,2.9,1.16,0.057,0.05,6.8,0.002,92.937,99.74,99.79,53.17,0.65,17.5,10.62,6.55,0.14,6.95,3.12,1.25,0.06,100,8.88,55.02,4.06,0.4,0.915178,0.984503,7,10,9,0.03,0.2,,,0.4,0.6,0.2,0.42,184,26.3,95,3,0.3,0.13,1.3,0.08,39,1.14,12.5,15.1,2.3,5.64,0.83,3.85,1.32,0.47,1.61,0.34,2.25,0.52,1.55,0.24,1.46,0.21,38.3,88,231,0.3,327,84,55,0.5,75.4,1.55,3597
230095,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,654,654.16,Foliated basalt. Minor veins,,49.14,0.57,15.39,9.44,4.42,0.13,9.53,2.05,1.36,0.057,0.17,7.7,,92.087,99.79,99.96,53.36,0.62,16.71,10.25,4.8,0.14,10.35,2.23,1.48,0.06,100,8.49,48.14,3.41,0.663415,0.694342,0.809437,2,8,7,0.03,,,,0.4,0.8,0.2,0.29,354,34.4,65.9,2,0.31,0.08,1.34,0.08,38,1.23,13.7,15.3,2.76,5.42,0.88,4.24,1.58,0.48,2.08,0.37,2.34,0.53,1.79,0.25,1.68,0.24,38.5,92,231,,321,46,45,0.3,44.4,1.4,3417.15
230096,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,661.66,661.77,Foliated basalt. Minor veins,,47.22,0.59,15.6,10.55,6.4,0.13,7.73,2.72,0.328,0.059,0.03,8.42,,91.327,99.75,99.78,51.7,0.65,17.08,11.55,7.01,0.14,8.46,2.98,0.36,0.06,100,9.49,54.6,3.048,0.120588,0.826333,1.139842,2,10,9,,,,,0.4,0.6,0.6,0.18,113,8,86.9,2,0.32,0.09,1.35,0.08,41,1.21,13.9,14.2,2.17,5.34,0.82,4.32,1.37,0.6,1.89,0.34,2.26,0.56,1.67,0.27,1.68,0.25,41.2,106,235,,345,60,65,1.4,12.8,1.25,3537.05
230097,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,688.75,688.89,Foliated basalt. Minor veins,,52.37,0.57,15.48,9.41,6.95,0.11,5.25,2.6,0.184,0.056,0.04,6.81,0.003,92.98,99.79,99.83,56.32,0.61,16.65,10.12,7.47,0.12,5.65,2.8,0.2,0.06,100,8.47,59.42,2.784,0.070769,1.104295,0.954056,2,10,9,,,,0.04,,0.6,0.4,0.11,54,5.25,88.6,2,0.3,0.08,1.42,0.08,37,1.07,11.5,14.4,2.31,5.14,0.83,4.01,1.26,0.45,1.65,0.32,1.95,0.47,1.46,0.19,1.41,0.18,35.4,140,204,,368,70,60,0.9,28.4,1.25,3417.15
230110,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,896.47,896.61,High Mg variolitic basalt ? - minor veins.,,48.36,0.59,15.74,10.78,10.5,0.13,7.65,1.86,0.033,0.056,0.04,4.07,,95.699,99.77,99.81,50.53,0.62,16.45,11.26,10.97,0.14,7.99,1.94,0.03,0.06,100,9.7,65.89,1.893,0.017742,0.925929,1.027601,23,10,8,,0.2,,0.04,0.4,0.6,0.4,0.12,11,0.35,116,2,0.29,0.1,1.33,0.1,37.5,1.15,13.3,14,2.27,5.46,0.84,4.23,1.66,0.58,1.77,0.36,2.65,0.55,1.63,0.27,1.58,0.24,42.1,178,231,,595,88,65,2.3,7.6,1.6,3537.05
230111,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,919.26,919.39,High Mg variolitic basalt ? - minor veins.,,47.46,0.52,13.65,9.84,7.9,0.15,8.95,1.57,0.199,0.052,0.03,9.6,,90.291,99.89,99.92,52.56,0.58,15.12,10.9,8.75,0.17,9.91,1.74,0.22,0.06,100,8.85,61.42,1.769,0.126752,0.715992,1.036411,15,9,7,,,,,0.6,0.4,0.2,0.16,41,4.3,62,,0.27,0.12,1.22,0.08,33.5,1.03,12.8,12.1,2.07,5,0.74,3.61,1.22,0.5,1.78,0.34,2.42,0.53,1.44,0.21,1.71,0.21,36,92,207,,333,52,60,0.4,3.6,1,3117.4
230112,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,949.45,949.56,"High Mg basalt, minor veins",,49.58,0.55,14.68,10.78,8.57,0.15,9.61,1.87,0.076,0.054,0.04,4.04,0.014,95.92,99.96,100,51.69,0.57,15.3,11.24,8.93,0.16,10.02,1.95,0.08,0.06,100,9.7,61.19,1.946,0.040642,0.711779,1.0459,15,12,11,,,,,,0.6,0.2,0.05,20,0.8,95.4,,0.29,0.12,1.4,0.08,36.5,1.16,13.9,14.2,2.34,5.26,0.85,4.01,1.33,0.55,1.94,0.36,2.5,0.53,1.64,0.26,1.51,0.23,37.4,118,223,,445,70,70,1.4,3.2,1.45,3297.25
230113,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,957.18,957.28,"High Mg basalt, minor veins",,49.43,0.6,16.17,11.6,8.55,0.14,8.23,2.29,0.098,0.058,0.03,2.62,,97.166,99.79,99.82,50.87,0.62,16.64,11.94,8.8,0.14,8.47,2.36,0.1,0.06,100,10.44,59.37,2.388,0.042795,0.858691,0.867046,15,11,10,0.02,,,0.04,0.4,0.4,0.8,0.05,30,0.75,84.4,,0.32,0.11,1.36,0.08,39.5,1.23,14.9,15.3,2.55,5.76,0.83,4.33,1.51,0.51,2.14,0.4,2.53,0.58,1.79,0.27,1.83,0.26,41.3,114,259,,447,72,70,1.2,3.4,1.65,3597
230114,Basalt,GSWA Barcoding Project,GSWA Barcoding 2020 release,,Kalgoorlie-Kambalda Strat,-30.559359,121.085306,core,BDDD0017,976.84,976.98,"High Mg basalt, minor veins",,48.5,0.6,15.94,11.62,8.33,0.16,9.82,2.22,0.087,0.058,0.09,2.46,0.002,97.335,99.8,99.89,49.83,0.62,16.38,11.94,8.56,0.16,10.09,2.28,0.09,0.06,100,10.46,58.7,2.307,0.039189,0.738178,0.882771,9,11,9,0.03,,,,0.6,0.4,0.6,0.12,29,0.7,95.3,,0.3,0.09,1.19,0.14,39,1.12,15.7,14.4,2.67,6.02,0.95,4.22,1.5,0.54,2.32,0.38,2.65,0.61,1.72,0.26,1.73,0.26,42.6,118,247,,432,54,70,1.8,4.6,1.55,3597
